Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Oman,OMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,2552.97046895801,2614.71513527412,4226.92080439246,7467.93161871536,9101.63370084291,10035.2503926957,9785.70807777353,10367.6536632377,8552.94857872216,9140.37910686813,10856.7933749218,12446.2203366504,11923.9761813731,10872.0990737134,10729.4797735032,10760.9279915326,11912.1711751916,12573.9815558478,13904.8023655712,15434.9207899033,16806.0172526286,16453.2889915494,15311.5446305943,15661.5642948592,16869.206561759,16187.1066588678,16430.4472773087,17008.937227724,17263.5192664986,17295.6623172248,17699.7658501454,17974.8050396982,18948.2783639113,19430.8185066281,19468.9565374691,20624.7882598892,21295.9618283118,20701.588137278,19715.928223723,19485.9514356622,19448.4652128189,19941.3382692568,20230.2994566301,21142.8863259221,21458.3868146081,20640.3077845472,19868.1183139017,20102.2405146636,19654.2161050527,18610.8115793911,18444.9270020773,18459.2248055399,17774.451864124,17393.5489929358,16694.1322691229,15743.2242944462
Syrian Arab Republic,SYR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,523.819836083544,562.322098148813,678.159878367673,599.890640549084,634.621765488772,628.335861039709,561.393054873744,587.905806303854,589.780435592822,677.284223306134,642.964343600912,677.058325002912,822.10898134023,711.174903326661,864.494013907687,972.144668681295,1055.02281738151,1001.84922192907,1065.02269500094,1038.44612235671,1148.48424591426,1194.47577543076,1184.59861716721,1169.56890644359,1043.3740810952,1102.8391536442,982.323770854685,967.499047189391,1106.8566416514,927.20890840539,933.6176166901,976.231906344003,1071.74380098912,1106.01371821082,1153.03080451339,1200.06982828783,1281.47831751828,1308.50573446827,1359.28807451598,1277.0612448699,1254.59844952647,1240.8422234632,1265.90045169507,1331.34011722737,1390.30201216172,1433.81524349904,1451.00228410319,1470.16588224177,1477.57251343559,1524.9414272878,1592.35073738984,1659.54094992522,1260.88875107967,970.111762561884,910.442492170657,916.358033064448,891.095962643757,903.753685808881,925.242045869642,952.884880732399,..
Turkey,TUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2509.62346290882,2477.79538392841,2553.61405822376,2719.25334879518,2800.10358710371,2811.42383970151,3053.27112159286,3122.89001474066,3256.50364177937,3309.8921667132,3336.49171375802,3438.97126563128,3606.83195212784,3636.52963269493,3750.11049633371,3926.3394599734,4238.62817738042,4285.06805327106,4253.07650717444,4132.74354284057,3941.5801719681,4039.99782612128,4089.68339317607,4197.40445127083,4382.25318679062,4473.30837592613,4691.99785728307,5039.30780719747,5061.87260091835,4986.63752784716,5354.80453104322,5303.00977154228,5479.29382064114,5804.31912905101,5445.85257760296,5782.2531159155,6111.0778989006,6470.78339443597,6522.94173019496,6213.06375522918,6543.7314468452,6075.99562671406,6373.13190722821,6644.14590345974,7194.68202623479,7738.57821530378,8173.53625104099,8483.96613595463,8451.47911084719,7942.03133076445,8491.58865227409,9299.13730289693,9586.76908831811,10225.7160912882,10549.676064426,11006.2795239649,11187.0536378814,11835.2611056347,12006.8158804758,11955.433463876,12038.6281095007
United Arab Emirates,ARE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99453.4580116189,99607.0094949,104936.661359419,90889.797412171,98553.303804323,111574.304333088,108563.210987955,95338.0154087741,86108.7956254961,85032.9776445173,77644.4391287893,62368.0363280731,60813.498605663,55816.1748611823,59119.7763610308,66023.6472282206,62854.0925527801,61294.5646690624,58633.3072591112,59364.7134219246,60169.0742522161,60548.5834082457,62264.9328326176,59297.9395123778,57875.0923794558,60716.2730926382,58421.8626112851,56815.0843982083,57932.2514401426,57910.2312952269,53844.7228148352,51197.3558547548,45388.6816605345,40755.1117835178,34580.2132278794,32534.8175526825,33246.1405938863,33996.5388927766,35495.7652689322,36995.7017172404,38663.4005026605,39400.0178280438,39798.521733276,39670.9315273407,40438.3385162429,37497.592591281
Morocco,MAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,727.623994252955,781.12800110471,838.321308454233,887.955516572433,909.547851658665,940.245584419191,943.455814770005,957.142983428076,989.637641102645,1041.34036025525,1127.85349570989,1168.28111347945,1165.85385699536,1192.24289613009,1205.77475317575,1156.05913959177,1229.16289996565,1216.53421005397,1264.7358882564,1311.06580570752,1402.47821175641,1369.90806435587,1503.11305642964,1516.98599598165,1539.96753925907,1621.28564764219,1559.23257905653,1521.21666277295,1654.87210898564,1541.39702272841,1707.19713966777,1657.77739404754,1754.85402416975,1751.71292505545,1763.40073327221,1869.6668547017,1905.07201479133,1994.81539402596,2065.9991940102,2109.06215157821,2242.3970263754,2294.51405978261,2401.60175151474,2472.79332414184,2534.25914065219,2631.45419171615,2673.045775453,2754.84919884651,2788.72086992511,2875.25798516781,2867.01576143127,2950.21211552919,3004.63222965656,3044.90623115894,2818.77165720544
Algeria,DZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2170.31271643628,1828.97277236467,1433.10063290558,1877.51295680785,1936.92803525883,2003.19286225575,1854.95382487738,1973.34740609009,2124.21863414487,2238.14271889396,2368.57465930137,2042.66336361595,2532.39277921451,2558.03015865966,2674.97043559587,2732.32436410563,2878.61000110926,2944.32111157251,3123.37657581009,3258.73121455504,3186.43716447071,3182.25985324969,3281.8608560254,3352.69971381682,3432.80639946519,3453.82159686622,3366.93888661066,3248.88117438815,3128.33753295733,3179.77332064868,3123.9976643283,3011.49993329454,2994.4913203765,2867.19589448977,2783.1550397609,2834.26519284736,2899.19320163403,2884.12022797144,2986.05566558979,3038.27291538375,3111.17616898665,3162.81150705023,3297.61281111413,3490.22324715182,3592.64530104949,3752.09616063674,3760.155368403,3828.14847629173,3856.4076594991,3851.21377722335,3918.48641959061,3956.89581506545,4012.36150559795,4042.92363832773,4112.07602394229,4177.8895415169,4224.03726252781,4192.33769222334,4154.21903821165,4115.39553969777,3834.43898325217
Tunisia,TUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,1067.89541286707,1082.63826529167,1061.62398611117,1146.80900963992,1175.02745187911,1203.07664138578,1301.21923394918,1498.77994637456,1456.48690803188,1539.47677961472,1612.91896844942,1701.00516753652,1719.36766227117,1787.76417678821,1858.97938699068,1945.7377705802,1997.4986829641,1931.81926728289,1964.8938103089,2020.21263002257,2077.7397264506,1996.39667660318,2079.59449819645,2033.66505243841,2023.00945836484,2135.53559389,2170.12096048331,2288.99621134204,2290.70065849486,2318.18241905743,2331.75094751953,2460.11551519123,2558.68816399045,2648.74054636226,2778.80342350925,2881.28383481202,2964.53618972292,2980.20812065432,3097.12520017646,3264.97810478798,3350.56372632122,3493.62780874091,3690.58287295535,3806.46113632792,3880.84655641136,3975.72907284076,3870.75792032612,3983.2508770229,4029.25578329189,4097.07321474911,4094.83628744518,4095.17559232647,4139.6563767692,4195.2510051402,4206.95402530806,3780.60311201041
Mauritania,MRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,1216.01207435389,1189.38827726161,1131.83684123137,1402.87950423663,1581.16954987745,1537.73971619255,1545.07114044087,1651.77538096508,1622.54721006767,1763.11006541095,1742.59535745637,1678.97945905409,1555.10680087533,1693.34499646366,1559.63583680837,1643.79278274093,1566.30732750928,1513.47515690265,1540.23568757483,1546.20327637596,1553.32241917389,1473.18505019811,1484.41320458479,1395.94442041836,1397.93276374002,1437.70720478999,1425.99977440267,1412.45819908428,1441.50182735389,1379.46509786061,1368.10710012844,1358.14574105556,1401.3623830709,1324.15091370953,1417.65616240625,1462.67662933965,1368.5272024042,1371.24085053416,1385.33207726003,1296.32181472439,1251.60665113414,1234.32503192378,1283.32436320575,1306.52006754227,1378.59527210381,1585.35622389914,1510.16501575824,1462.36739966254,1421.88249993696,1417.04946596499,1433.33567651139,1453.81196421779,1470.15338476285,1488.77642201114,1524.07175254803,1499.8362220639,1549.57630971523,1575.3121704313,1620.99499563766,1549.95723632482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
