Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.19999980926514,..,..,..,..,..,..,4.34999990463257,4.57000017166138,4.61999988555908,5.26999998092651,..,..,..,6.25,5.73000001907349,5.07999992370605,5.38000011444092,5.55000019073486,5.76999998092651,5.51999998092651,5.57000017166138,5.71999979019165,5.59000015258789,5.65000009536743,5.8899998664856,6.03000020980835,5.6399998664856,7.65999984741211
Bahrain,BHR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.09999990463257,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.59999990463257,3.70000004768372,4,1.12999999523163,4,1.20000004768372,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,2.40000009536743,1.82000005245209,1.52999997138977,1.71000003814697,2.29999995231628,2.5699999332428,..,3.13000011444092,3.64000010490417,4.55000019073486,5.17999982833862,4.96999979019165,5.21000003814697,6.46999979019165,5.8899998664856,..,..,..,..,7.05999994277954,8.43000030517578,9.38000011444092,8.92000007629395,10.9200000762939,10.9300003051758,11.039999961853,9,8.36999988555908,8.02999973297119,7.94999980926514,8.97999954223633,9.26000022888184,10.0100002288818,11.0100002288818,10.3199996948242,11.1999998092651,10.4899997711182,8.80000019073486,8.52000045776367,9.09000015258789,8.76000022888184,11.8500003814697,12.6000003814697,13.1499996185303,13.1000003814697,13.0500001907349,12.4499998092651,11.7700004577637,9.85999965667725,7.84999990463257,7.94000005722046
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.1999998092651,..,..,..,..,11.1000003814697,..,..,..,..,9.10000038146973,..,..,..,..,..,12.8000001907349,..,10.3000001907349,11.8100004196167,11.5200004577637,10.7700004577637,10.6300001144409,12.1099996566772,13.6800003051758,12.4899997711182,12.2700004577637,10.6000003814697,10.6800003051758,11.1700000762939,12.6199998855591,12.2299995422363,12.1899995803833,10.7399997711182,9.6899995803833
Iraq,IRQ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.64999961853027,..,..,..,..,7.96000003814697,..,10.5900001525879,..,10.8199996948242,13.0200004577637,..,..,..
Israel,ISR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,4.46999979019165,3.8199999332428,3.46000003814697,2.70000004768372,2.64000010490417,3.04999995231628,..,3.47000002861023,..,3.42000007629395,2.77999997138977,4.59000015258789,4.92000007629395,4.80999994277954,4.32000017166138,5.69000005722046,6.32999992370605,..,..,..,..,12.2399997711182,13.3900003433228,14.0799999237061,12.7399997711182,9.93000030517578,8.77999973297119,8.46000003814697,9.75,10.75,11.1800003051758,11.1000003814697,11.8100004196167,12.8900003433228,13.5100002288818,13.0299997329712,11.3400001525879,10.710000038147,9.38000011444092,7.69999980926514,9.52999973297119,8.47999954223633,7.1399998664856,6.8600001335144,6.21000003814697,5.8899998664856,5.25,4.80000019073486,4.21999979019165,4,3.79999995231628,4.32999992370605
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.34000015258789,..,..,..,..,11.460000038147,..,..,..,..,16.2299995422363,16.0499992370605,15.6999998092651,15.3299999237061,14.9700002670288,14.6300001144409,17.8199996948242,..,..,..,13.4700002670288,..,..,..,..,..,..
Jordan,JOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.59999990463257,..,..,13.3000001907349,14.8000001907349,..,..,..,..,..,19.7000007629395,..,14.6000003814697,13.6999998092651,..,..,..,13.6999998092651,14.6999998092651,15.3000001907349,14.5,..,14.8000001907349,14,13.1000003814697,12.6999998092651,12.8999996185303,12.5,12.8999996185303,12.1999998092651,12.6000003814697,11.8999996185303,13.0799999237061,15.2799997329712,18.1399993896484,18.2700004577637,16.8099994659424,19.2199993133545
Kuwait,KWT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.01999998092651,..,..,..,..,1.9099999666214,..,..,..,..,0.800000011920929,0.699999988079071,..,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.800000011920929,0.800000011920929,1.10000002384186,1.29999995231628,1.70000004768372,1.95000004768372,1.29999995231628,1.5,1.75,1.63999998569489,1.82000005245209,..,..,..,2.90000009536743,2.20000004768372,2.16000008583069,..,..,..,..
Lebanon,LBN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.61999988555908,..,..,..,..,..,..,7.84999990463257,..,..,8.97999954223633,..,6.34999990463257,..,..,..,..,..,..,..,..,..,11.3500003814697,..
